"log2fc","pvalue","fdr","labels"
0.525452931182226,0.0119827583425274,0.0293281895932696,"GTF3C1"
-0.193355215220697,0.212715164803077,0.299290506024067,"GTF3C2"
-0.606803165208296,0.307304163820971,0.401648131369205,"BLNK"
0.455594427872882,0.045366923541007,0.0850238829844587,"USP25"
-0.200694200893262,0.386596844178308,0.481424139905378,"PACSIN3"
0.385906811654268,0.518790350482578,0.607215146028307,"TMOD4"
0.644433082015684,0.00361805150263132,0.0112717779349814,"TMOD3"
0.248234277323411,0.219636798087704,0.306983558915946,"TMOD2"
0.44498020921049,0.10294738396201,0.166359461779338,"GUCY1A2"
-1.13280597769207,0.0232004162625052,0.0498560864801066,"POM121L9P"
-0.657426126177554,0.00411770776262115,0.0125288882671508,"CARD10"
-0.341633358388262,0.248903066804682,0.33949653727223,"ABT1"
-0.437981752161547,0.0149018288776729,0.0348712830639148,"PARVB"
-0.520141650426649,0.00547616274267811,0.0157269963064516,"NCAPH2"
2.32714428025267,2.29614171416847e-08,9.86468821513266e-07,"CYP2S1"
1.05115362784153,1.58166566024512e-05,0.000148967720005018,"OLA1"
-0.922102183759991,0.00144597557525922,0.00544075628137239,"GUCA1B"
-0.81107642142199,0.00502605029220654,0.0146999260811382,"UQCR10"
-0.559587029458172,0.0296766901054648,0.0609990377029146,"POM121L8P"
-0.556997976399333,0.0208042673188163,0.0456058849885473,"C2orf27A"
-0.183946548963136,0.625620813952699,0.704901052197448,"YPEL1"
-0.744868922485926,0.00275347799406432,0.00905520759877619,"ZDHHC1"
-0.753708638495756,0.000505638041542757,0.00237039234377962,"ZDHHC8"
-1.16057078782565,0.0182592771986324,0.0410246114952565,"VPREB3"
-1.13721910539904,4.07245001378845e-06,5.02429483949641e-05,"REPIN1"
0.197188073620183,0.329316784068592,0.423941032512473,"GUCY1A1"
1.75407572802875,1.86323318710779e-06,2.7142995249745e-05,"GUCY1B1"
0.172908618729625,0.362047640832868,0.457184847383771,"GRHL1"
-0.131638337320402,0.583748291990711,0.66760190972737,"TFCP2L1"
-0.00915651862676015,0.95055319752636,0.96419528914739,"SENP1"
-0.619066464046068,0.038993545314572,0.0754363646308353,"TFPT"
-3.04285100754009,0.000764110108164928,0.0032672024107129,"TRPM5"
-0.513753705326295,0.00807863189439722,0.0214777781317414,"UBN1"
-1.01202365310665,0.000520852486090054,0.00242473331509408,"GUK1"
1.52428236128873,7.33424272936582e-06,8.05897027179327e-05,"ALG5"
-0.311897553183486,0.442471794562785,0.535434527953225,"NPC1L1"
0.210250806994466,0.206927191072863,0.292503859923335,"ANAPC2"
-0.56587269603468,0.00643212584335574,0.0179291208334181,"CNOT7"
-0.64072920706186,0.00178872832495957,0.00644823610553829,"SNX8"
-0.205824947533447,0.605896362720476,0.687460127214308,"SNX10"
-0.972022021363547,3.42834065467742e-05,0.000277595738446696,"STRN4"
0.851337418647077,2.10015149917965e-05,0.000186531027722665,"GNL2"
-0.785163319894688,0.000454787305327073,0.00217546666270593,"RBM15B"
-0.950095492778556,0.00408655195555319,0.0124545380264256,"PSMC3IP"
0.362183637044026,0.0690612753710287,0.119806767882346,"CPSF1"
-2.00811915022123,0.00529416980482374,0.0153097698239355,"MYL11"
0.967263957184309,1.9170578635328e-05,0.000173314499532396,"TRA2A"
0.172085718285086,0.399304267572613,0.494204584337107,"GPSM2"
1.13574721098793,1.50190758837494e-06,2.28783731270265e-05,"GUSB"
-1.02209962128198,2.71281656456713e-05,0.000229927745411482,"SAC3D1"
-0.211276060560692,0.2714228623765,0.364050606661307,"FAM216A"
-0.624281453388209,0.00894662032786483,0.0232807530528526,"CCDC106"
0.60820797248796,0.0773178512459971,0.131584711639958,"EEF2K"
-0.716553897119894,0.0830532490927291,0.139397081391298,"ST8SIA5"
